Sample,Glycolysis,Oxidative_PPP,Non_oxidative_PPP,TCA_Cycle,Pyruvate_Dehydrogenase,Fatty_Acid_Oxidation,Fatty_Acid_Synthesis,Malic_Enzyme,IDH_NADPH,Lactate_Dehydrogenase,Glutaminolysis,Alanine_catabolism,Aspartate_catabolism,Leucine_catabolism,Isoleucine_catabolism,Valine_catabolism,Serine_catabolism,Glycine_catabolism,Threonine_catabolism,Methionine_catabolism,Proline_catabolism,Arginine_catabolism,Histidine_catabolism,Lysine_catabolism,Phenylalanine_catabolism,Tyrosine_catabolism,Tryptophan_catabolism,Cysteine_catabolism,Asparagine_catabolism
A20,0.05000000000000001,0.06596755815926947,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.07653514269072689,0.08798317308267053,0.07639100374997705,0.050811146862619394,0.05625031869008908,0.223606797749979,0.08038236345134443,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.17652668296384857
A1,0.31113881497258433,0.09160845757796213,0.05791300656490462,0.7244669228778852,0.3506914372177037,0.7293343837818512,0.2522751615600585,0.9384052447019363,1.0,0.993391514844238,0.14819196050763395,0.05000000000000001,0.9527664252246172,0.4283711721803588,0.24837091199121242,0.29422547875336974,0.11499165105034237,0.1236979918150391,0.07183674933911746,0.08653190448210214,0.09712791265237516,0.07696290725231901,0.05000000000000001,0.09638274250983692,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.21826204723045842,0.21826204723045842
A134,0.6508219389287595,0.0675569440884243,0.06344134695528454,0.37749869124344115,0.32023742159271995,0.2634585869455065,0.08193360680820544,0.5408598871779234,0.1518647944961405,0.8281551135341763,0.16875037047585795,0.4903629019433224,0.38901834379150824,0.2366064761143868,0.2095616283452455,0.23820523263071794,0.08029630558781128,0.13588994789483907,0.05000000000000001,0.10676326263520557,0.1161457321069998,0.09827233173833848,0.06199523215358122,0.09179543662443122,0.05202738496218477,0.05000000000000001,0.06185802613744529,0.13946654505498948,0.13946654505498948
A124,0.6173880867828051,0.5496769730196669,0.8710656493637718,0.9275295899825402,0.9990797909643291,0.9854193703623635,0.6005129853793483,0.4960105707170809,0.26304985747675536,0.6008526370343726,0.06645852818456266,0.07944848635610252,0.05000000000000001,0.4454829251614827,0.3643253795151771,0.569546737954799,0.14340795487930208,0.16681956820611088,0.10000556374663126,0.09728442908361096,0.12588585257031593,0.05000000000000001,0.05000000000000001,0.07252337225038231,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.13886080189859762,0.10358731818700455
A165,0.40669478384554697,0.9192228410888507,0.8619492806319282,0.4147320441442324,0.6767845188733486,0.28261204986241484,0.9618657982308542,1.0,0.3953328885799459,0.8916931741148251,0.08633982380985798,0.39315702426767596,0.05000000000000001,0.7069092631528325,0.705370419637364,0.6692826033237329,0.05646988975993637,0.19697718756408403,0.0537240528555626,0.10731580078061033,0.13922790716755667,0.06463031997525176,0.05000000000000001,0.14194744562264636,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.223606797749979,0.1687181425238495
A17,0.05000000000000001,0.0678945907405503,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.053006681896778915,0.05000000000000001,0.05000000000000001,0.07470896074566412,0.0854096466941334,0.07470896074566412,0.052837503087691674,0.05361210014779216,0.22166561823538125,0.07944041087109996,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.053929218678514246,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.16728366582219223
A151,0.22697166850813455,0.2711438000138023,0.17374385632668365,0.20734253205526046,0.1593782281501716,0.1694292849265412,0.09010913629475195,0.06868056481140287,0.16519633684937318,0.37877538250008247,0.1577319192011796,0.09442288731274448,0.187445609856639,0.18171874147362502,0.16881571580591617,0.167030360237696,0.11549384587057256,0.133148834558703,0.1178937141666988,0.14052375590571484,0.07263042378472381,0.08091205723060567,0.05330268998647488,0.116723760257622,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.09681053916197324,0.24211135162767428
A21,0.15519628712377806,0.17507374546549398,0.13639227185847758,0.12907860020245324,0.06401355156141622,0.09735294562469839,0.05924117025268833,0.1336370122386258,0.06127799730348821,0.1601514569430004,0.1354657912331081,0.05000000000000001,0.10873734713507079,0.13918588186288638,0.09258587444342656,0.09592674783067065,0.10900685606885728,0.07172641773443342,0.056234060906816596,0.1045140692706572,0.05426820690675489,0.07174158817895146,0.05000000000000001,0.11584279263695776,0.05000000000000001,0.05000000000000001,0.12283821345750633,0.07373511617101815,0.09074459877515054
A103,0.1745854340573541,0.16514284751606337,0.14353124608154982,0.13162878314725496,0.08701734788184587,0.09539829891460022,0.05366874748285597,0.15590331407245955,0.07275450079542434,0.1874535077628069,0.15850369600195766,0.05000000000000001,0.11682430266110934,0.12114529177792463,0.09805439916090189,0.09532882808478678,0.11574233979811066,0.07284024861261527,0.05000000000000001,0.11476267968434124,0.05135746517863092,0.06928158720641618,0.05000000000000001,0.1111690248231267,0.05000000000000001,0.05000000000000001,0.11237139222481192,0.07642784265603385,0.07642784265603385
A130,0.22930604046659953,0.1551133336619384,0.23144784926498507,0.30985246362422847,0.11982232557392718,0.21729586244211826,0.07571427299972436,0.8647400566065843,0.26818162733087314,0.4854614317959546,0.17766407513933763,0.2325178392247728,0.06124936737103894,0.07746395143834368,0.051524632271417584,0.06292444944206411,0.1414863637575436,0.11574583521163456,0.09211378640948521,0.13157162092629823,0.13482789419647434,0.4123680600151737,0.05000000000000001,0.09256889582514456,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05533957325957571,0.09680799898809535
A200,0.6189038400317066,0.13667520615393458,0.15279727638653134,0.3334988549697725,0.21881890561908335,0.11857765879131137,0.13522529674555858,0.3492656400874116,0.07769966083666507,0.7595160073714805,0.4876052820158925,0.16507108552526956,0.6561110597147319,0.3860906554807995,0.30846976690705374,0.24721479902392982,0.09860769227189889,0.49277086945421195,0.06977401903078737,0.15514363943736523,0.09419721598356824,0.07768691692507936,0.05000000000000001,0.16238131955107904,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.18112303273117034,0.7859263596566065
A203,0.460526727943999,0.10778178226742809,0.1310295564778917,0.27130184498461946,0.20007251710850343,0.11379128543250192,0.11877097969388568,0.3458352391116532,0.08574720901698613,0.5561292519289245,0.37799388651851196,0.11461944594637573,0.4516698683587564,0.388298746144156,0.29473515722859867,0.24635262122411772,0.0820581218783035,0.5147382942973301,0.0674940314215072,0.1454525371751074,0.08616658716846314,0.07574488536238012,0.05000000000000001,0.1990557581568478,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.15027805368029565,0.5410975606746161
A135,0.6865744912713246,0.060633651049572426,0.06294330434161849,0.3452497593906089,0.2782294446501733,0.1933644047795704,0.08403896052022199,0.5497535193372974,0.0685683413128567,0.8204077375853089,0.15410609198863892,0.5156881142457301,0.37824409410253756,0.260812389661887,0.2599403148606844,0.26442449372313387,0.06826615592421201,0.12184540911022176,0.05000000000000001,0.0983680594143564,0.09945998837489659,0.09060435322419017,0.05000000000000001,0.12078039671728746,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.13752165176846473,0.13752165176846473
A196,0.5061157311322827,0.10912458654729172,0.10766641568692062,0.283537082017722,0.22832482359601508,0.11908793970649822,0.13047113988117912,0.26706306855719875,0.09748030100162818,0.577851012087389,0.4221603629853607,0.12928978085938744,0.485491709159379,0.36196500641787793,0.31575720714339933,0.2342334397189456,0.09273343161518886,0.4439474122853624,0.07374763471457609,0.15347935346431807,0.08680986605011903,0.07557101458346555,0.05000000000000001,0.17953037455951337,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.1558030341744632,0.5893321511447522
A185,0.501830331316393,0.1165390080125152,0.09909773414389506,0.30174090568383044,0.2605605049418989,0.10315078799996787,0.12312094939238105,0.4201605935864207,0.0806620916160876,0.6254760955011847,0.42842366585964026,0.12380331414395218,0.48009055437343884,0.43906974329082604,0.3933775269628708,0.29168443732019667,0.09760037101771622,0.42709745343563155,0.07421766901210511,0.16107256951095736,0.1040679348998899,0.07318124924497678,0.05000000000000001,0.1935042537086933,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.15493394630832827,0.6105933031385028
A212,0.4788732084243135,0.1004936960403018,0.07564188808576593,0.27435944295808107,0.26639273582173706,0.11545410178672984,0.11851341878259482,0.8872033338415409,0.07529705949587356,0.6904487631147611,0.41383088129125284,0.2343277885563436,0.45539761750572766,0.4072614115332498,0.3075892913582096,0.25058580883099724,0.07961481856139878,0.47501530600028335,0.05000000000000001,0.15608282653939315,0.0753436902249523,0.06363814988617437,0.05000000000000001,0.20915017775723527,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.15089692135788055,0.45607017715751397
A155,0.2544481228883071,0.25782340618981275,0.21350182036208995,0.24368353187118594,0.28138864666376784,0.16983255633908048,0.29263627342192905,0.2283122427199268,0.19705996239812268,0.5199095855685968,0.13468042153746113,0.14085906936802264,0.13289802134383727,0.34418212328693,0.33377392277642626,0.33725262953154833,0.07546232323518778,0.14006428574739585,0.05000000000000001,0.1003326098513268,0.09652069970242307,0.08313864058651996,0.06592223109544891,0.12778017664407124,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.17256606093448928,0.16955468677608046
A129,0.1258875444568316,0.0735750603634701,0.0846507951070391,0.14624370379752116,0.07092550816562952,0.07573655246193038,0.05000000000000001,0.173308662689048,0.0901558658462055,0.24092955740986494,0.05354015303211825,0.09862233389885933,0.05000000000000001,0.08013500969229317,0.07588448491570185,0.07101496081324785,0.08420843520092292,0.08238392885589199,0.2137064368977576,0.09018664646407083,0.05000000000000001,0.18405352911452627,0.05000000000000001,0.05966821195627103,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.14245160499748313
A112,0.06036928455046567,0.08520432515343614,0.07337450971239728,0.05658044919733312,0.06958370947757368,0.05607147840688625,0.0734496247906025,0.05000000000000001,0.05000000000000001,0.07346172551515262,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.15620336438216786,0.1352747669765754,0.13060762115116709,0.06201540115762156,0.07544638214379262,0.13470487804148934,0.12312171384143948,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.06572447268140019,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.052032773114321376,0.17438491108544882
A94,0.2493081053302132,0.10394807862934002,0.07496971911846159,0.3007131502594606,0.0963809412942007,0.53554909064188,0.05131754059890958,0.05000000000000001,0.31532393130892783,0.6712388245698238,0.7159333315008106,0.641876848700741,0.7077875234736407,0.2634951712145553,0.14066411835222636,0.22340561949639415,0.563048118374051,0.6906916851860436,0.1363975635115478,0.605736888382073,0.7368921910140825,0.6821391391043408,0.7257681768388695,0.3375439620814468,0.636455458083619,0.5999648495753331,0.7045367174142884,0.44854470267757657,0.1881206426038409
A95,0.2550834176997398,0.09740619779865098,0.06921062122755194,0.36536235448764803,0.1555383353622606,0.470804858082107,0.05270917323412837,0.05000000000000001,0.5429412505656609,0.43756179011209223,0.7223568783283391,0.7439330810088737,0.6236545596115971,0.31822650598431207,0.1820028248277401,0.2900775771078417,0.5619255094772757,0.7171592074444275,0.130561873982185,0.6004853280852676,0.7269998046112479,0.7933544294316193,0.7227627059387498,0.4831781472913514,0.6473783095590756,0.5717052932719253,0.9034996833729483,0.4150973695879493,0.17658631878087233
A96,0.05000000000000001,0.0650927978568473,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.053528803243379254,0.05000000000000001,0.05000000000000001,0.09778745676376777,0.10286724969641618,0.08855783309261224,0.05778122464483639,0.061970914015010724,0.16390312146177285,0.09004257954243701,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.06751376545125083,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.18574956282549349
A97,0.36231103570341444,0.7630771738097649,0.8327894813263126,0.4232487728220997,0.5568605084590076,0.31678551685394496,0.9444676770729389,0.7863865521694404,0.5034499489155637,0.8166404696101729,0.10959249153559304,0.3710123723800133,0.06448094627398891,0.7652623993054374,0.7062556053921961,0.6642487278096603,0.07309881291873045,0.17153102991619787,0.06582467790442062,0.09742384156197868,0.1672928996712261,0.07955465754013269,0.05000000000000001,0.13063610010244153,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.23237057010103923,0.20394394787850317
A98,0.05000000000000001,0.061863341902406346,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.08302955015309035,0.0930155173966424,0.07964509886594684,0.05347120302476316,0.05958651788262314,0.14984029565877152,0.08591336205015322,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.17988459479752608
A99,0.05000000000000001,0.09864075135267514,0.05559785244314392,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.08537938904576889,0.10205024591340177,0.08537938904576889,0.05404672274083974,0.05000000000000001,0.1274353776491076,0.08620102526402883,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.12658600888572633
A84,0.30201577314349776,0.08740574705590341,0.060794055476185896,0.6857779623988243,0.3487325386635199,0.6568220796160857,0.21516896986703732,0.860014229811455,0.8558038818992224,0.8104590026630281,0.14225825553634952,0.05000000000000001,0.8139914349837402,0.3739503787596013,0.21510371038380344,0.2583517605517874,0.10907912757908426,0.11397594376043853,0.06871943916940398,0.08957337726650311,0.08260739646460362,0.07766722492280488,0.05000000000000001,0.09659775847327817,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.20174134863529344,0.20174134863529344
A85,0.25847649028140196,0.07455417394367786,0.05322144673590842,0.6258602140896505,0.42336099838369534,0.5913160291557099,0.19593147083929424,0.7170808558215175,0.7948582365349135,0.7608021642229685,0.13109420745678368,0.05000000000000001,0.6471182050207611,0.32500892807346327,0.2153880590175025,0.257221278905183,0.09010349744360724,0.11539751713261547,0.06545383169764499,0.09397924765143713,0.07835645753856142,0.07375588181710628,0.05000000000000001,0.09765010444172749,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.17987748678208193,0.17987748678208193
A86,0.160410700693125,0.16469190977352624,0.1101210842511804,0.1534769189598806,0.15066776993361605,0.11923887666254641,0.08575741056370427,0.05000000000000001,0.12047996043871965,0.22513682951409694,0.1321231256012971,0.05130261977365916,0.11204369532359275,0.1911608631994551,0.1670575168732474,0.14685855540374262,0.07053588927092046,0.12881680134520201,0.05000000000000001,0.113458899728238,0.0747039250608178,0.09880601149008261,0.05000000000000001,0.09868024485526589,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.08297788075124277,0.1363453165897263
A87,0.13370345454205262,0.16324595438911085,0.11384295064319666,0.15367256286015882,0.11468546506846815,0.13377282415571193,0.09688754570062291,0.06256517205422317,0.1289707069246236,0.1703890608754322,0.15226173622643202,0.062356929836575085,0.10666193376998119,0.20157251710021162,0.1467065720212344,0.12316043860619263,0.07463064799204559,0.13046506238506306,0.05000000000000001,0.12210251097462652,0.10804707656538752,0.10946977607446329,0.05000000000000001,0.11327831650648638,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.09536421765855929,0.13449618081532072
A88,0.12454194755854439,0.13973510010015258,0.09272895459006243,0.1410368717548423,0.12124111655215121,0.11968759414705071,0.08955066434700039,0.059193865790649725,0.11415855302751095,0.16126886693562548,0.1380014415987893,0.05446099407734942,0.08145639628085923,0.1888496525226331,0.16422300563201003,0.1337079422350096,0.07537036806783501,0.15219414574061743,0.05000000000000001,0.13572088082974534,0.07938907256544689,0.10558337517658117,0.05000000000000001,0.1143440112116105,0.05000000000000001,0.05000000000000001,0.05066490475366074,0.08034973292802566,0.11696763326892543
A89,0.1549179035736619,0.1644918581121674,0.11897182422481715,0.16124999452957484,0.14297468840686248,0.1297720308726267,0.08318705278787779,0.08512476495400723,0.12143633572971431,0.22041710254524713,0.14296852635048948,0.05000000000000001,0.12054573352264919,0.22596016810760505,0.1720901386157444,0.1560069060611326,0.07130420065975271,0.14874587791136668,0.05000000000000001,0.11790452188357946,0.08856760170073684,0.10508674182292768,0.05000000000000001,0.13642490388131268,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.0864960464370898,0.1495134977649896
A9,0.1264529852396846,0.1354330460418186,0.09161787658666366,0.13356695381032313,0.1177857722005898,0.1095855792977782,0.08784395149272624,0.05386249774592896,0.10569113276821662,0.16742526389499324,0.14070863879893808,0.051610072139505116,0.08250125956121468,0.17203389650735068,0.16517345793014554,0.14361258312528272,0.06356168512504422,0.1518092472211274,0.05000000000000001,0.1325397905948299,0.06337726258584543,0.10600844587413093,0.05000000000000001,0.12440129608120273,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.07917824603993734,0.13240122907372726
A90,0.12212249186962316,0.131950187721367,0.0950565452667543,0.14389500942151562,0.1271307125037404,0.12247025344520254,0.08927774474456768,0.06562286843281301,0.12064324402498702,0.1659194209049318,0.14722750155667425,0.05627775805734825,0.08055466495671688,0.18878181821441128,0.16248317380357505,0.12719309939594436,0.06768317209916917,0.16494828067842043,0.05000000000000001,0.13572088082974534,0.08133248279986813,0.10718225574797602,0.05000000000000001,0.12714984508778301,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.0817705814846115,0.11128758251971126
A91,0.25378583361269724,0.10394502895708865,0.07517932731629495,0.34676057893423917,0.12833811079337507,0.4970943587853076,0.05000000000000001,0.05000000000000001,0.3640757449230468,0.5476745633853479,0.7511751308068967,0.6902585115392462,0.7298584711216964,0.32319386931461125,0.19528754445974736,0.2937485625472635,0.6435094104841247,0.6966170113295564,0.15517017542581815,0.7826184735141637,0.7588593427400391,0.8539471033888082,0.8511604158928513,0.4302287776575611,0.7919769622181572,0.7576929596793784,0.9095342480745858,0.48047746086943,0.1910312109475434
A92,0.25581512289351627,0.1058407445086327,0.07513047104309303,0.3101411376960763,0.09267276193689637,0.5235450472727583,0.05000000000000001,0.05000000000000001,0.28635275785977204,0.690655153441676,0.7338405955613998,0.6973776279380426,0.7255931388265469,0.27794371758702935,0.16194087000968002,0.2313282141051319,0.6724513916657594,0.6003632597076546,0.15961113235095958,0.8024799823375763,0.7795952716989407,0.8544573513653376,0.8040712410123502,0.3534303076564106,0.7192393347065622,0.7048710605051857,0.7952460051273863,0.471182006619932,0.1904721946671675
A93,0.2685000995710793,0.1102166448410175,0.07767752079949714,0.3453783364782612,0.09669457314517114,0.5643153838257459,0.05569858839915432,0.05000000000000001,0.37156346366473675,0.6801248945111757,0.8087234224527202,0.7977243090232499,0.788399441212843,0.3163836957021653,0.15096811510479116,0.2415487688846806,0.6331014892406083,0.7469745391910634,0.14485462776060826,0.6318441610839501,0.883917779189477,0.8678409223510056,0.7920850715945008,0.39091146395808996,0.7716295268371653,0.7331766643343199,0.8250618895632628,0.4738591455346657,0.19854463493290914
A72,0.49751983870909494,0.20892464642553368,0.1292470390474063,0.30523144396042595,0.2663053713119706,0.24910955064198062,0.23106927918667458,0.3317324795446461,0.13967279164535282,0.7691558659235713,0.16983742796991477,0.26215769218536306,0.2727243043802413,0.37378385531905417,0.35168337731476,0.33747740775118057,0.07481626367611986,0.13081551845852052,0.05000000000000001,0.0940381461009998,0.11371710914308249,0.1008561025972877,0.05389184288376673,0.10405808688335177,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.20487193707492118,0.1980765898111721
A73,0.2851815303865127,0.21968710209944303,0.13467469539694313,0.22611740972492808,0.21842862062262305,0.16598640925420116,0.24458848013752654,0.17888905829140622,0.1618140339909774,0.43965294309829056,0.16892140978873035,0.17783308418943414,0.16297004534420367,0.26628828161372725,0.26611554786153546,0.256853912298238,0.09017589589458772,0.13768540124230227,0.06984933964875793,0.11780011404008706,0.10811705284048444,0.08587543162456437,0.06851511522930047,0.13629036415892917,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.13357670396248988,0.16724705163923562
A74,0.4238347022686037,0.16998048754587666,0.10515505139599801,0.2783754543650894,0.2584655173623687,0.20680036274699234,0.2060617068478703,0.354474767495045,0.11141637018857735,0.6195133839112117,0.17663546588429346,0.2080881651346967,0.26779932193059314,0.3028182488997749,0.30890792708185094,0.28417869079514224,0.0736552166961547,0.12856850077613152,0.05000000000000001,0.09517442541618518,0.1042303484679138,0.0953586256313464,0.0566506746734441,0.13564980802587012,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.18731095072964501,0.15937213749401907
A75,0.3162406780053708,0.19825598425167873,0.12661476108899325,0.22850141537745106,0.24392401081470047,0.15596656432617603,0.22399466967020404,0.21408243126492862,0.14959109124753323,0.44189308408350564,0.1862294367537831,0.18379663496708118,0.2019378853594693,0.27119371331323094,0.29752864423935943,0.2577462192524689,0.08081284404893448,0.13121068866649274,0.05000000000000001,0.10255368308814572,0.1001474439271529,0.08981418882021085,0.07266791691679357,0.10888124029603229,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.16076421228681714,0.16888767217339912
A76,0.4639473275337544,0.2780170299226594,0.05000000000000001,0.10176035518527644,0.15871446744545628,0.15004649069427708,0.05000000000000001,0.21548000203283021,0.05194750665963769,1.0,0.052932351686099006,0.058601825641678054,0.05000000000000001,0.10021075508451681,0.07040346227396523,0.06797785914997016,0.09880917494417545,0.0635107987996974,0.05000000000000001,0.08653725156884143,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.16822348708308635,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.223606797749979
A77,0.47076955775221985,0.2856093677165312,0.05000000000000001,0.1004946266451585,0.15881636518072642,0.1530954826673954,0.05000000000000001,0.1975656858260914,0.05000000000000001,0.9980141863419896,0.05000000000000001,0.051127508667027116,0.05000000000000001,0.10292226122087478,0.0715087563941441,0.06997250232610297,0.0938331855590078,0.06467277379113114,0.05000000000000001,0.08083963733749476,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.15440931584305145,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.2161954263635669
A78,0.4628549839819035,0.2677336520172865,0.05000000000000001,0.10240648170590201,0.15687312599338912,0.14866371044553015,0.05000000000000001,0.18371703003506634,0.05000000000000001,0.9859113490735918,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.10362326814288396,0.07066223863050422,0.06915860897935461,0.09935873085967191,0.06363744059803915,0.0510693526965433,0.08116307256136125,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.1403064645104297,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.223606797749979
A79,0.4801007824256473,0.291655184355976,0.05000000000000001,0.10773120994615559,0.16827922832931694,0.1578926346505226,0.05200657179711597,0.17545865731564772,0.05129437231456815,1.0,0.05000000000000001,0.06738812378741135,0.05000000000000001,0.12878906638491974,0.0852727221497913,0.08284471741601296,0.10749777612058296,0.0731985944772909,0.05300726564228589,0.08669203050327169,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.15844607289305454,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.2220302750062729
A8,0.12109209135433399,0.13797865758554495,0.09416813036179328,0.13179886762245838,0.10670237276973255,0.10368253978142102,0.0920682512337514,0.05562655334896155,0.10697407523174607,0.1698729238788387,0.13585113973007334,0.05486627219596454,0.08031134063115468,0.17508421872490826,0.1434677185621468,0.11858879591431465,0.06988681547392911,0.15052374819813416,0.05000000000000001,0.1325716933017053,0.07705119707449429,0.10581780902256271,0.05000000000000001,0.11264863407260747,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.07367526355438504,0.12773734391110944
A80,0.4753676872745729,0.2911251542316339,0.05000000000000001,0.1011746385033256,0.16905305762052417,0.16035883761158665,0.058307939368879715,0.212811912385018,0.05000000000000001,0.9196699527426624,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.10688518469284672,0.07759553039330838,0.07495136150190054,0.09657882090000985,0.0705379688057051,0.05093298569026524,0.0812238097482588,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.1606999356614958,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.19903984869250513
A81,0.24483715511277956,0.07670850293319546,0.050614811486447926,0.574153649692402,0.4151746865016142,0.5174369836190749,0.1398588270796641,0.6270010672358591,0.7302341554254054,0.7194525321135345,0.1331443850553402,0.05000000000000001,0.626098597604445,0.29816954898957837,0.2141442552242117,0.25277113010222557,0.06612929880177981,0.10795381593782322,0.050659150449710755,0.09168410853503238,0.07350046968742897,0.06921532072811906,0.05000000000000001,0.09127419735341481,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.17693199224623637,0.17693199224623637
A82,0.2647948111104281,0.08063669321940939,0.05505269257856111,0.592961458321757,0.4211263822792652,0.5560774496528973,0.19078775764060849,0.7666310921380293,0.775955962227063,0.7752791954498627,0.13664111569810447,0.05000000000000001,0.6382253927540877,0.3135092937273977,0.21119266900193107,0.2531608109857324,0.07614990652729182,0.11441658540904752,0.060483594267711036,0.08554751866285841,0.07387691501630812,0.06937866354971524,0.05000000000000001,0.0938988880844575,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.17863725713776618,0.17863725713776618
A83,0.2737756720130895,0.08624305443367422,0.06363947265906954,0.6067284878729028,0.35445886880909316,0.5952395417577099,0.22026529929391517,0.6878589215835748,0.7073876209142063,0.6847511503958503,0.14849085297745515,0.05000000000000001,0.7005736728805019,0.3252592753405693,0.203686187644506,0.23949600996832945,0.09660094835651374,0.10925116157355236,0.06831341234106772,0.09140700010726321,0.08092573732251014,0.0794931065386239,0.05000000000000001,0.08173210090367374,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.18715951390197907,0.18715951390197907
A54,0.6284651599068554,0.06586897446759785,0.059131983996712774,0.3476806285626482,0.3026474095690658,0.21177214508959524,0.08265906961821731,0.4667886364791381,0.11592101708748354,0.7248957882156878,0.15543626453183054,0.3594828408765624,0.4937771078108589,0.25665788766661346,0.24861246630961945,0.2478505824510555,0.05808902855208919,0.11475034141434663,0.05000000000000001,0.08895341605311786,0.08589980926173056,0.0892195447547435,0.05000000000000001,0.07529415282775695,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.1571268767287855,0.1571268767287855
A55,0.8762151974505404,0.0672158881852981,0.06424243172815734,0.4246791730588709,0.25528133288356836,0.25796593085390945,0.09807262031333838,0.546704274025512,0.12209245518343326,0.9556675566925941,0.15765663470401758,0.45943195190992653,0.5885762175046393,0.2877171627880265,0.2637029408052025,0.2524065598155403,0.06382610536545427,0.1264657712263918,0.05000000000000001,0.09105581981170659,0.09631531249003975,0.10057969661034233,0.05000000000000001,0.08746314000369289,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.17154827564050876,0.17154827564050876
A6,0.15456654395952243,0.1718904098777086,0.12054597137291662,0.16194941832143164,0.130543623254216,0.13678419695809213,0.09588748443957262,0.07623113279463334,0.14049386286977897,0.1927053347281448,0.14644043089554046,0.06622803462472643,0.11680998946548801,0.18117621584136737,0.13870323334404114,0.13402299854009928,0.07112334882066354,0.1506488876238109,0.05000000000000001,0.12112519418157827,0.08743220333047487,0.10608056734021387,0.05000000000000001,0.101520084278496,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.09220274447158072,0.136480765612332
