Sample,Name,Tissue,Sex,Glycolysis,Oxidative_PPP,Non_oxidative_PPP,Lactate_Dehydrogenase,Pyruvate_Dehydrogenase,TCA_Cycle,Fatty_Acid_Oxidation,Fatty_Acid_Synthesis,Alanine_catabolism,Aspartate_catabolism,Leucine_catabolism,Isoleucine_catabolism,Valine_catabolism,Serine_catabolism,Glycine_catabolism,Threonine_catabolism,Methionine_catabolism,Proline_catabolism,Arginine_catabolism,Histidine_catabolism,Lysine_catabolism,Phenylalanine_catabolism,Tyrosine_catabolism,Tryptophan_catabolism,Cysteine_catabolism,Asparagine_catabolism
A39,SQ_6h_M_G4,SQ,Male,0.4942762431209326,0.724384004253492,0.7344081921244703,0.8463316494142111,0.8007253277945942,0.469708599083431,0.3833311092041352,0.6914670542559066,0.4060382939473935,0.0767187285302065,0.6037384369621402,0.5748804269486685,0.6451996914462539,0.0579375341478826,0.1449602621747674,0.05,0.1062837528907007,0.1382795995678784,0.0733607841727523,0.05,0.1191470862922735,0.05,0.05,0.05,0.2152094247718057,0.1922951165255463
A4,H_6h_M_G4,H,Male,0.3023812622410393,0.0899246545522465,0.0629641347702066,0.923715365411452,0.3526454518599045,0.693668892846549,0.6687224881319759,0.2099234950648759,0.0553815082217486,0.9726704288816208,0.4427177728835546,0.267300539676201,0.2952469661005346,0.1107366485814465,0.1209833627372962,0.0699730893897576,0.0929154824858895,0.0914316208946296,0.0851779292201625,0.05,0.1054737186816679,0.05,0.05,0.05,0.2205300919241659,0.2205300919241659
A40,SQ_6h_M_G5,SQ,Male,0.5530376039524533,0.6632729020042661,0.7045955092798574,0.6821096274980765,0.8108721077053479,0.5080196427342624,0.405095556093505,0.6560523757851858,0.2905839508921471,0.1163220992941765,0.4744285231900135,0.4735152758413499,0.5509041529081508,0.0765239451207624,0.1443920677413014,0.0647057633388978,0.1000921677205229,0.1362742981193646,0.0721116228359386,0.05,0.1046200992649403,0.05,0.05,0.05,0.2508197248357482,0.194352993071169
A41,BAT_6h_M_G3,BAT,Male,0.5575921086842507,0.7476415063518562,0.9191692145347532,0.6540147476835027,0.913187191419758,0.836875470459146,0.8326058275617787,0.6807336775219938,0.1247557849957655,0.05,0.5941518844472181,0.4792237311668987,0.6949709852311043,0.1484601170690248,0.1546216761781829,0.0927158437099377,0.0993431999538721,0.1620396295699337,0.0571385565719284,0.05,0.0885995176230664,0.05,0.05,0.05,0.1885985648147727,0.1267633567530822
A183,MB_6h_M_G3,MB,Male,0.6039727589563071,0.1197233986532865,0.1125394800009147,0.7118722840033153,0.2404989359051789,0.3181856418545762,0.1093749200533164,0.1354868470572947,0.1304427340097325,0.5485233215605392,0.4564001453706641,0.3414103417534657,0.2923881657279543,0.1034893525180776,0.4409091638631106,0.0692236237664083,0.1601715701396645,0.0964323139111803,0.0733649541761192,0.05,0.1831312996859573,0.05,0.05,0.05,0.1656084722410872,0.7086532538950933
A166,OB_6h_M_G1,OB,Male,0.440176542758718,0.0949018819397513,0.0777112774917165,0.6541319186850629,0.2592852413715251,0.263391847022908,0.1035818766057447,0.1086137195984224,0.1998584650615438,0.4255756243299575,0.383883877503077,0.3213605725306763,0.2549032554326279,0.0685846847864996,0.4315693893865159,0.05,0.1539999649942122,0.0784079604172002,0.0637774072756175,0.05,0.1885279453415906,0.05,0.05,0.05,0.1458724827254882,0.4640882563770141
A171,CB_6h_M_G1,CB,Male,0.4607613258478756,0.1231711089401919,0.0738239994849737,0.6033194030741011,0.2242198594914275,0.2573086243385854,0.1076395084149356,0.1161619047053393,0.1168855952418816,0.3891280332177821,0.3439188535051895,0.2193842311753132,0.2255223079020988,0.1038975577751029,0.365423865510036,0.05,0.1661977960493499,0.1048798399500633,0.0684195881469112,0.05,0.1417324238046362,0.05,0.05,0.05,0.139486205987865,0.4737401149072238
A175,CB_6h_M_G5,CB,Male,0.4600391302763197,0.1063637548422675,0.0802123566591577,0.5637654199022519,0.2962317297910614,0.2972435456913113,0.1124044239291151,0.1147472512113017,0.1444371998346108,0.3771557001910131,0.4538080859822188,0.3322702577797731,0.2666191679838762,0.1104595398836878,0.4775481437893208,0.0619604064809961,0.1885984763869719,0.1245378829134683,0.0737475857840316,0.05,0.1659642190244298,0.05,0.05,0.05,0.137323650583396,0.4893485264965325
A199,TH_6h_M_G4,TH,Male,0.5113456301659839,0.1203794944175026,0.1279060866937516,0.68915639294515,0.2157609270980741,0.2887424000300831,0.1122277087992472,0.1132445018105934,0.1220540059158423,0.5373672839674135,0.3609812322512904,0.2881926708532144,0.247685234787578,0.0985372330329829,0.4804644887640918,0.0764336083019139,0.1452427512712425,0.0850920073063003,0.0717415881789514,0.05,0.1232391455246528,0.05,0.05,0.05,0.1639157228528449,0.6427885341546301
A131,Gas_6h_F_G1,Gas,Female,0.7030978333619061,0.0647094760143004,0.0563708301484108,0.8703187172558965,0.3075046628010956,0.377912819807934,0.2473086052525162,0.0843703745936967,0.4066744060303425,0.4850699565186632,0.2477934661089058,0.2165229723799136,0.2463616480058361,0.0648730095407119,0.1206001075434331,0.05,0.0943162389894681,0.0878291867577563,0.0844348220861075,0.05,0.0932825146217939,0.05,0.05,0.05,0.1557353454612445,0.1557353454612445
A153,SK_6h_F_G3,SK,Female,0.2182691874703767,0.3040183913400314,0.2022683061606434,0.3826118234747619,0.1649616826355966,0.2093762447803229,0.1622400726772582,0.1022441692437062,0.0933096911675837,0.1769254110749782,0.1827175610556153,0.1569761049656749,0.1742567702788623,0.1148400694068744,0.1365634639849746,0.1130024151859192,0.1563732878653055,0.0698396389936296,0.0786341146861324,0.0515870033870855,0.1037488913097567,0.05,0.05,0.05,0.0940546147392509,0.2291181941387706
A164,OV_6h_F_G4,OV,Female,0.2048426001746558,0.3363245217275097,0.2352185693287774,0.2590582042902158,0.2216161342041554,0.2957220222328553,0.3062669932510404,0.1882291351017815,0.1649518145097166,0.1537380341684605,0.5174793603271908,0.5140117094663447,0.3970211234149601,0.2377664619929998,0.2693708507811898,0.1166946815209035,0.2421625275538107,0.0817415742556302,0.0915549096119993,0.05,0.2437471279076218,0.05,0.05,0.05,0.1429848778578132,0.1676533569788668
A142,DP_6h_F_G2,DP,Female,0.29357996464921,0.091692911042885,0.073211125484336,0.4491483404848624,0.4127419068916663,0.4768998876380272,0.4372153348858645,0.0931741522298755,0.1274212016157246,0.4974694270141528,0.2948075492605371,0.2934204841743039,0.2931548334255184,0.0701979908521725,0.1256354314270976,0.05,0.0985002969244854,0.0911358748194497,0.0848360429184271,0.05,0.1338478357471772,0.05,0.05,0.05,0.1577132567373702,0.1577132567373702
A127,GUT_6h_F_G2,GUT,Female,0.2918305166333545,0.1573490400884085,0.2127478071681849,0.7169887822678741,0.1417060436986837,0.4128557494806819,0.2083767082804265,0.05,0.2920098720159651,0.1116828202463035,0.0717879002354351,0.0504099982111173,0.060536596596229,0.1985395344719601,0.1186483028550407,0.1172298446511707,0.1104276970822116,0.1296865315183253,0.6691008598648785,0.05,0.0756427418381661,0.05,0.05,0.05,0.0747271102901429,0.148867019931399
A15,LV_6h_M_G5,LV,Male,0.3521998199815032,0.127223765152893,0.0702113811685933,0.3958664343872815,0.1021079298180937,0.3351399316369781,0.4344711412058964,0.0714600728198907,1.0,0.9204672972106444,0.3422482929618478,0.1324735444445902,0.241771337016976,0.994546415582506,0.6893049581854684,0.2223873392021239,0.9824322709983876,0.898329543367927,0.7949387622028247,1.0,0.4835787022119451,0.9791150149286024,1.0,0.9026006377239556,0.5731877143062316,0.2323581739534048
A170,OB_6h_M_G5,OB,Male,0.500266458398498,0.105036956658961,0.0788437541567366,0.7494193654213933,0.2566716051341118,0.2701273003910095,0.124857423921988,0.1156402470787164,0.2771858401450335,0.4549214451694357,0.4502031087336382,0.320044081071196,0.2741888316060153,0.0808863659844282,0.4999020443467969,0.05,0.1765583921432348,0.0899478934258051,0.0704984520582769,0.05,0.1968644751859111,0.05,0.05,0.05,0.1508180103915702,0.4361665146247366
A204,Str_6h_M_G4,Str,Male,0.4777395984332298,0.1020000205513959,0.0938480496561005,0.6293097127831563,0.2135363864721489,0.2541484898591058,0.1178801993182787,0.1149400495571557,0.1650710855252695,0.4759274476618577,0.3339650567168852,0.2813421084365825,0.2329513025772291,0.0667304696373819,0.4274978963999275,0.0548133812142638,0.1596461575126642,0.1133583005945481,0.0705288215580952,0.05,0.1535656809627497,0.05,0.05,0.05,0.1542607285834372,0.5477547813713719
A167,OB_6h_M_G2,OB,Male,0.4445194433155514,0.100080182708721,0.0770026852906756,0.7610817635385094,0.2463426024494558,0.2712692356802454,0.1107873985084181,0.104624677598924,0.2361168537896376,0.4481053782985137,0.3928209762143526,0.2835521652811213,0.2577844674231686,0.0728029006167897,0.4470883342566686,0.05,0.1514759473490144,0.0756810239860152,0.0628886147357528,0.05,0.164461674959877,0.05,0.05,0.05,0.1496838966453161,0.4272689302930675
A143,DP_6h_F_G3,DP,Female,0.3245177789849645,0.078272396227458,0.0671995167509588,0.4960464656782519,0.408978390018068,0.5021473258679503,0.5097348007976954,0.0873056219511933,0.2079291371139594,0.5992832926092612,0.3540471045449787,0.3287536137996624,0.3084944153338709,0.0929671720159237,0.1593678168817517,0.05,0.1485843626731733,0.1532634818595601,0.1418997506449133,0.0683299663757984,0.1313279972326549,0.0671256112091248,0.0602907843579841,0.0944514947436189,0.1731016020447617,0.1731016020447617
A10,LUN_6h_M_G5,LUN,Male,0.1185312424423848,0.152405878161144,0.0932480286861013,0.1686703778867755,0.1184574174209906,0.1321709315353628,0.1064727144066439,0.0952785897646257,0.05,0.0869097238125772,0.1724331873421321,0.143882154603544,0.1215738262119016,0.0689448631103357,0.141056881910894,0.05,0.1320502113479862,0.0744840438746482,0.1082133833864648,0.05,0.115347520267091,0.05,0.05,0.05,0.0903475421595561,0.1381466532462427
A145,DP_6h_F_G5,DP,Female,0.15849138808294,0.1213550548153092,0.0885141049558438,0.1945265637989717,0.2205101694479209,0.2394214638261596,0.2108416006573144,0.0815900200145391,0.0824560287522661,0.2920841110814825,0.2250874845819342,0.222809148765138,0.2026380483764749,0.0892482720053395,0.0941718197901779,0.0884894450299074,0.130467983349482,0.0640379714076144,0.0730850378950996,0.05,0.0983972794550278,0.05,0.05,0.0589815972716104,0.1208478611894895,0.2714024926909255
A181,MB_6h_M_G1,MB,Male,0.5745022941757709,0.105791858793824,0.1033294296648243,0.58956311674949,0.2501393054712237,0.3297269645501398,0.1054646698921244,0.1282612758760973,0.133305238383003,0.5414487611356302,0.4581005884460425,0.4372047396254734,0.3111143113231935,0.0904924715750334,0.4300612635810518,0.0656130224435849,0.1749126090788146,0.0883906024313444,0.0736728794480062,0.05,0.2193793897982106,0.05,0.05,0.05,0.1645370415948381,0.6362506498721481
A126,GUT_6h_F_G1,GUT,Female,0.2866545783899915,0.1620662007097955,0.1988784394208937,0.6657688366059257,0.1525722561236936,0.3984203060504343,0.2022123278901708,0.0548600004635039,0.2828701516858172,0.101302263315139,0.0880863445691439,0.0591817025644895,0.0801724974872619,0.1702737159386682,0.1138699360390733,0.1022067751809775,0.1129792047924923,0.1610612946106975,0.6399751935240984,0.05,0.0872028314999392,0.05,0.05,0.05,0.0711696084417846,0.1389499819540373
A207,Cor_6h_M_G2,Cor,Male,0.5205829711246575,0.0841926014393484,0.0777247760635556,0.4647748355645357,0.2179619143091622,0.2414929216649588,0.1021814236905149,0.1058417316379615,0.1556884323017715,0.4486359703303819,0.2471711577450031,0.2124113665553248,0.1522163784883806,0.0670064704879552,0.3584774610850693,0.05,0.1663583633391922,0.0872292732191349,0.0623806523995848,0.05,0.1457324920916445,0.05,0.05,0.05,0.1497724891844931,0.6235271264224067
A168,OB_6h_M_G3,OB,Male,0.4720829291968411,0.1043029483610361,0.0738737197962237,0.7336375373886417,0.275800535703328,0.2707387168443037,0.1204227735919804,0.1088097082985149,0.2162781082026653,0.4619824006704506,0.4114052166530594,0.3318669980695435,0.3027471719807769,0.0784909637591238,0.4876221407956176,0.0502455994464084,0.1598381792870175,0.0736149676766738,0.0646161181102258,0.05,0.186477553759287,0.05,0.05,0.05,0.1519839466309601,0.4164801207692239
A18,PA_6h_M_G1,PA,Male,0.05,0.0677297800039921,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0875493931547784,0.0944253315676758,0.0805487657223097,0.0585477003231382,0.0597214818559409,0.2114793779210379,0.0837676702275665,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1858375020245614
A128,GUT_6h_F_G3,GUT,Female,0.4477807596239645,0.1741150053690116,0.2307120080466048,0.9264659088853252,0.2052670537319068,0.5329365273930883,0.2647539436098074,0.05,0.4187640973897293,0.1773946026545927,0.0714145307476366,0.05,0.0635892518089277,0.2201209481226196,0.1241527653776857,0.1283050789717028,0.1198996420203256,0.2712721375698942,0.7242065289754115,0.05,0.0937485293194864,0.05,0.05,0.05,0.0941792447024801,0.1562649958095717
A16,PA_6h_M_G3,PA,Male,0.05,0.0694594655512673,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0801697520287622,0.0930082287154168,0.0796404180870888,0.0533784836849789,0.0548370413701063,0.223606797749979,0.0840879065505716,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1818044420768982
A178,Ps_6h_M_G3,Ps,Male,0.5399997539670404,0.1091743776759221,0.1081312616873924,0.7220248458165106,0.2940166610009815,0.3263095970392697,0.1070281367784415,0.1278498101508568,0.1205034827136541,0.5551489194969443,0.4183571363753252,0.3870498127635075,0.2990888048751675,0.0923669665608822,0.4257971019551307,0.0735114905453333,0.1489483848987183,0.0811184509526632,0.0698401236564742,0.05,0.1497445043742132,0.05,0.05,0.05,0.1666056600924687,0.6640433675667408
A172,CB_6h_M_G2,CB,Male,0.4556041050280529,0.1201486464046615,0.0753048121858647,0.601741220270826,0.2569206244936389,0.2840263379996673,0.106765354645902,0.1111362987231797,0.124558697242454,0.3787882910582998,0.361396075515554,0.2738137668346999,0.2474368512690505,0.1068404788542669,0.4830091554643192,0.0537240528555626,0.1719798321089711,0.1208542704662706,0.0705981885004171,0.05,0.1378058860776435,0.05,0.05,0.05,0.1376205455334158,0.4999055738454716
A19,PA_6h_M_G4,PA,Male,0.05,0.0690886784233394,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0773157182805445,0.0894060809809043,0.0773157182805445,0.0521581355035344,0.0526269175541408,0.2114081607518452,0.081745843555992,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.179452643804298
A163,OV_6h_F_G3,OV,Female,0.1845733300802879,0.2838067692084227,0.1733975777065859,0.2727460256510625,0.1701421102453034,0.2618554558201509,0.2582305918809602,0.1081411863400618,0.1613736840431284,0.1710570008702422,0.4797136810891499,0.4202433436504679,0.3206926276827139,0.2109124944976437,0.2544016355928398,0.1056860070013604,0.2652465793136201,0.0785332681226208,0.0954003222793156,0.05,0.2298929087300018,0.05,0.05,0.05,0.1082559497141846,0.1648200752104121
A201,Str_6h_M_G1,Str,Male,0.4370216163829914,0.0961445643122495,0.1181613721036764,0.5430626439159809,0.2002376811335521,0.2505286515844929,0.1272911313757313,0.1172078871641779,0.1290909958334658,0.3828697682265165,0.3397524359901085,0.2673947017267165,0.2064488582873461,0.0694114527160717,0.437801811926422,0.0566233007353699,0.1575617815288705,0.109008397413889,0.0725472699058611,0.05,0.1857050372347039,0.05,0.05,0.05,0.1383599957044153,0.4861097401142859
A182,MB_6h_M_G2,MB,Male,0.5656066487750642,0.102295847205231,0.1039143070502283,0.6281664622485003,0.2730746468931094,0.319646679669854,0.1088543974490805,0.129235355897741,0.1295680798956776,0.5444826591640046,0.4466849010762577,0.4371374548321395,0.2978963526864054,0.0989858019983369,0.4363496092857682,0.0680584155111094,0.1656650231368107,0.0732404903682761,0.0734149757415962,0.05,0.1913529955916858,0.05,0.05,0.05,0.1649973725796875,0.6708584817061167
A173,CB_6h_M_G3,CB,Male,0.5070254795004813,0.1297490307931582,0.0837568731060066,0.6526655756080041,0.2648048949548934,0.3077387185732905,0.1107861460818001,0.1161619047053393,0.1309595750771285,0.3956583966869289,0.3793152457267062,0.3097547501549427,0.259533992037572,0.1244957176501504,0.451513412598223,0.0692236237664083,0.1874606967397467,0.1260692646146103,0.0805444713401556,0.05,0.1385596044206334,0.05,0.05,0.05,0.1406517679744781,0.5291281100315884
A141,DP_6h_F_G1,DP,Female,0.2467258819523017,0.0882007380833607,0.0662126514679932,0.3540410799741028,0.3296446167517284,0.4273170920194039,0.4583489401200095,0.0792363886958587,0.3242183772780763,0.5976617963633032,0.3703777427270315,0.3269006935960376,0.3435875724308997,0.2567907963200552,0.3574950713114498,0.0955602071227012,0.3843607000733171,0.3847890873768703,0.3548057489697989,0.3608546409032427,0.2990957917643042,0.2962055364075149,0.2733793299819223,0.3973895704858899,0.2459164850892869,0.1728672606891344
A115,VF_6h_F_G5,VF,Female,0.3967301095692349,0.8177259805223288,0.7959690233747453,0.7755623498812885,0.7222439363169252,0.4286153071625028,0.2870388708899214,0.9194686866284444,0.4001145001749308,0.05,0.6966625159395544,0.6989148728010639,0.6726738075959777,0.0612573943226504,0.1412185394244388,0.0568684243953221,0.1112157755320688,0.1370872155328149,0.0695328238657609,0.05,0.160611503129185,0.05,0.05,0.05,0.2141193877299285,0.1685849360026155
A144,DP_6h_F_G4,DP,Female,0.272478030514344,0.0850663554631621,0.0651062002155094,0.426668555515376,0.3664412731319706,0.443475635018393,0.4818189938417406,0.0802442727200376,0.2693934671289081,0.6110875738560894,0.3457629918676119,0.3061485288428988,0.325454487856041,0.1809880054794866,0.3299666810456582,0.0706161924534422,0.2436381884725576,0.2997364821747544,0.2701335503073317,0.2369755655752218,0.2083738026084403,0.1957979509944551,0.1777508500861225,0.2916238622029586,0.2392684900105488,0.1747981083787936
A118,SQ_6h_F_G3,SQ,Female,0.3056500116375211,0.557510947949282,0.6014475688165737,0.5728641772190963,0.5092640869281,0.3044232549373378,0.243488919112503,0.514900360325748,0.2105133424509399,0.0818285393670132,0.4730348009285536,0.407910199906376,0.4385651959108707,0.0652758258798082,0.2313056781072929,0.0555694635681794,0.1058602646188382,0.1154095590143624,0.0927129659837015,0.05,0.1213865448527887,0.05,0.05,0.05,0.2066134954750498,0.1691673571500103
A198,TH_6h_M_G3,TH,Male,0.5428045121305175,0.1146395988282574,0.1085524461281319,0.7142084916176124,0.2644996108541538,0.3055596357443422,0.1142249669632053,0.1212279591902754,0.135452116662956,0.5446731280985214,0.3906698376028689,0.3167881899293737,0.2355865003591816,0.0842470469848772,0.4570191910112315,0.0671841872539208,0.1485570814158771,0.087376077966204,0.073310725631152,0.05,0.1775939598265979,0.05,0.05,0.05,0.1650262294452796,0.6639427107927116
A179,Ps_6h_M_G4,Ps,Male,0.5529778383174275,0.1046370625203987,0.1138804779564371,0.6918716129649579,0.274929935656427,0.3181755553473619,0.1065142395222302,0.1269709651654907,0.1298066219267835,0.5642370086581736,0.429125173014634,0.4129336571675349,0.3152676932840648,0.1261589932148125,0.3768451981157565,0.0886902791465293,0.1482391781995779,0.0782591211198548,0.0673152105439515,0.05,0.1567672620953084,0.05,0.05,0.05,0.167963836681914,0.6620136157776787
A180,Ps_6h_M_G5,Ps,Male,0.560450115447065,0.1119411793344939,0.1162667717837196,0.7374835813068595,0.2824787226885532,0.3157918001808783,0.1110498203149728,0.1201668360886922,0.1071053719665405,0.6103713055829165,0.4038436011090282,0.4512528565835714,0.3014991285836357,0.1004073232187314,0.4540679350944511,0.071981825385926,0.1401716225996905,0.0761340324361516,0.0685402064952529,0.05,0.1643133855822021,0.05,0.05,0.05,0.1746956361193542,0.6842239548569832
A122,BAT_6h_F_G2,BAT,Female,0.5922493429407708,0.5775314864471068,0.9142574429629288,0.6418243367639594,0.981244952423448,0.8681204478570164,0.920590095970664,0.6012197587959629,0.0870229946419437,0.05,0.4752323086769495,0.4059975807232197,0.5802412895916982,0.1528370421705242,0.1591125777313534,0.0945725727302836,0.0923508738894004,0.1209142434874735,0.05,0.05,0.0799620938271753,0.05,0.05,0.05,0.1525415226620019,0.1049388974982724
A197,TH_6h_M_G2,TH,Male,0.5082780843502042,0.1122004111794212,0.1110431027310585,0.6486020655554767,0.2556348592023709,0.2968617977106784,0.1046191455224228,0.1266311759098078,0.1447950128812696,0.5313811174540289,0.3980774556091137,0.32631088677472,0.2450742003124045,0.0815085782352113,0.4289399036242192,0.0626302681808506,0.1506084991869219,0.0809418378529028,0.0679709891049155,0.05,0.1577994075071392,0.05,0.05,0.05,0.1630001713885646,0.6495058353818716
A169,OB_6h_M_G4,OB,Male,0.5070017371580642,0.1062329016179615,0.0686780483485658,0.756496334763639,0.255325840235533,0.2810726121623477,0.1255580769409129,0.115152459317835,0.2377866480073789,0.471356193233455,0.4121637041840979,0.3044212569549686,0.2820271689792548,0.0722153851994875,0.4774046401697177,0.05,0.1789928170134404,0.0862367556356469,0.0629323802568142,0.05,0.2199353669156111,0.05,0.05,0.05,0.1535181085789971,0.427043392689477
A195,HC_6h_M_G5,HC,Male,0.4491789807089242,0.0826556539467725,0.0876484551669142,0.3220487049581035,0.2400869448977477,0.2263115497868761,0.106985601261659,0.0919065901956921,0.1557679463121401,0.3508709872276974,0.2864045810316958,0.1902595333631864,0.1511884270822918,0.0659333437691406,0.3402853098120214,0.05,0.1462914315005595,0.0800198421264843,0.0615413018541265,0.05,0.1813726307597514,0.05,0.05,0.05,0.1324520643908009,0.4681165819876657
A174,CB_6h_M_G4,CB,Male,0.4791551623933829,0.1214858397298823,0.0816287122166466,0.5896376765669676,0.2527974531118193,0.2886081730018878,0.1112210608119653,0.1089958109781243,0.1335040234089246,0.3711831386015226,0.4139119541209194,0.3195862395276558,0.2411949883589344,0.1377220048300397,0.4611497885551244,0.0714484397417782,0.1692231576984117,0.122127603888929,0.0742395863465111,0.05,0.1704636856145623,0.05,0.05,0.05,0.136231996719112,0.479361302078191
A125,BAT_6h_F_G5,BAT,Female,0.6875593410386727,0.754666278089261,0.9378544495350007,0.7368414331368466,0.8642219957633593,0.8922939452868595,0.8398162415663208,0.6066556844080147,0.0863941148027133,0.05,0.4599410011314886,0.3504287454751412,0.5319884665529828,0.1342672465088565,0.1586057677872492,0.0995175587805858,0.0992376020329629,0.1016485715053181,0.05,0.05,0.0794917280823051,0.05,0.05,0.05,0.1601377313780725,0.1099197262257537
A156,UT_6h_F_G1,UT,Female,0.1194045557115624,0.1784343414208783,0.1029769472153697,0.1538939609842998,0.1282764350088769,0.1745075586931845,0.1842189579127924,0.0901411710451089,0.0990744569193091,0.1305792836531855,0.3708938883919804,0.3686838840613153,0.2663366102485183,0.1059324604764335,0.2504806601901205,0.0550033761729128,0.1106185889688579,0.0827508285568073,0.0970030529919088,0.05,0.1765606586105738,0.05,0.05,0.05,0.0808020060559097,0.0956134750644618
A154,SK_6h_F_G4,SK,Female,0.3536023023782436,0.2387522204171576,0.2104218607595132,0.5928445320872261,0.3323994513173856,0.2802378987113064,0.2264679069711661,0.3536854329341377,0.2264559015298495,0.193829295103742,0.334106885309983,0.3170592795182086,0.3064338984148028,0.0798260812313322,0.1386187298329258,0.05,0.1049010779255342,0.116025866926059,0.0938745428248632,0.0623465538501457,0.1295914183215473,0.05,0.05,0.05,0.1998430730531359,0.1775566282207123
A214,OB_6h_F_G4,OB,Female,0.5001532553599667,0.111811737767629,0.078817137984434,0.8219909210995583,0.243169377122928,0.2881828921485561,0.1168054905942573,0.120464241220588,0.2699500652014885,0.4970831043171144,0.3656160601504971,0.340656519923382,0.2813719590666324,0.0739907163676425,0.4248115379776044,0.05,0.1327011425132502,0.0749926973932719,0.0718097836203748,0.05,0.1654534504284066,0.05,0.05,0.05,0.1576520066978398,0.4758897756519845
A250,Str_6h_F_G5,Str,Female,0.4273480477060806,0.1032172644918453,0.124788643270846,0.5681520224971821,0.2186115100621574,0.2665140695754531,0.1060903784535188,0.1238145938757071,0.1430059476479755,0.4339290476009076,0.3296906673495419,0.2817366331110194,0.2328072324978361,0.0630693264073449,0.4162618045746095,0.0556944793922556,0.1559391971614573,0.0802707146478275,0.0718566304432459,0.05,0.1693587723061365,0.05,0.05,0.05,0.1472971567276347,0.5306651046792189
A251,Cor_6h_F_G1,Cor,Female,0.5177360481676402,0.082185844420541,0.0792253734965508,0.5260070856679875,0.2250881222273816,0.2526868515469165,0.1001636020121559,0.105876929340914,0.1434830317101873,0.484770648192994,0.2682014071116176,0.2304147675980681,0.1775124092252104,0.0621908791708082,0.3594730329568385,0.05,0.1859006862744387,0.0788397572739473,0.061863574722051,0.05,0.1974612639072681,0.05,0.05,0.05,0.1556872904563815,0.624533556132988
A252,Cor_6h_F_G2,Cor,Female,0.4412585871353002,0.0797625034263983,0.073392870339798,0.4691117316144809,0.2392202076116123,0.240509531637254,0.0969196309262019,0.1044826515855817,0.124558697242454,0.3928421774408593,0.2632184702092953,0.2351714641706367,0.1704500768173787,0.0599852829496003,0.3726800843438782,0.05,0.1472317685203287,0.0702187407893364,0.0632765802585433,0.05,0.1792862048205538,0.05,0.05,0.05,0.1401503081410917,0.5283664963306605
A253,Cor_6h_F_G3,Cor,Female,0.5224032779645638,0.090725548275717,0.0851364710530011,0.5273305224282143,0.2604189808432262,0.265682708814494,0.0989893932436151,0.109478967846216,0.1534222830062657,0.4912329870426705,0.230165991857307,0.258520900096475,0.1861555040847674,0.0575234632496461,0.2643156937625869,0.05,0.1637743291499064,0.0691588576884151,0.0671195065326823,0.05,0.1094283228487196,0.05,0.05,0.05,0.1567215663274634,0.6221375696955698
A254,Cor_6h_F_G4,Cor,Female,0.5050296946226467,0.0870641867381387,0.07643176803055,0.5303626216723021,0.257719299327709,0.2607690481537892,0.1001738983174646,0.1080919047901765,0.1331064533570815,0.4463231332683925,0.2876198463857864,0.2457118278540858,0.1999327750272549,0.0625403581268349,0.3026537634953117,0.05,0.169180804735875,0.0715853233975897,0.0652708926553108,0.05,0.1583825806154575,0.05,0.05,0.05,0.1493859319461495,0.6051591464744601
A255,Cor_6h_F_G5,Cor,Female,0.5222281534671782,0.0739298689555504,0.0759774685548992,0.4448797909342717,0.2537946321234302,0.2713147525299501,0.1044915436615142,0.1060473444477852,0.1606183009446264,0.4736554253715504,0.2752606143436394,0.2438858759243958,0.1742789648560021,0.0624293724881303,0.3254905954117703,0.05,0.1799110173455751,0.0757122063324953,0.0672652009253251,0.05,0.1788567711238733,0.05,0.05,0.05,0.1538920766920036,0.6312468920416284
A26,KD_6h_M_G3,KD,Male,0.3710572919188458,0.2203990016217551,0.1815982053897328,0.9356030415550762,0.2259043567411296,0.5953546972618947,0.6914896496068694,0.0745689584310652,0.1611351420120225,0.4723497686987587,0.7022878402261684,0.3414098796802456,0.4255773217464959,0.359998808854706,0.8974160790242155,0.0859827540582272,0.4163096396430706,0.863466168924813,0.1082444763440527,0.0646355673575887,0.6901130915185111,0.1487258321425923,0.1107106788869959,0.1664440924254153,0.1536798244238258,0.2156338455278901
A27,KD_6h_M_G2,KD,Male,0.3463949009499493,0.1928999738731918,0.1543826561863956,1.0,0.2284494665375147,0.630810445713361,0.686556169286663,0.0511997959710809,0.2006933621704144,0.5040248706087115,0.7348623344093229,0.3501955609635886,0.4542786800289208,0.361211140484056,0.9557627532300124,0.0807692664352575,0.4352987956100153,0.9428367214916282,0.0951466530782154,0.0597053948214755,0.7268625158349097,0.1795193238083979,0.1215815787627982,0.1849487775538182,0.1587489953682717,0.1907847542405446
